#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moist,2,mqtt.angizehco.com,15,toossab,509,2022-06-27T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-06-27T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-06-27T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-06-27T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,514,2022-06-28T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-06-28T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-06-28T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,522,2022-06-28T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,523,2022-06-28T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,528,2022-06-28T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,524,2022-06-28T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,523,2022-06-28T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,524,2022-06-28T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,525,2022-06-28T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,526,2022-06-28T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,523,2022-06-28T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-06-28T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-06-28T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,508,2022-06-28T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-06-28T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,518,2022-06-28T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,521,2022-06-28T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-06-28T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,521,2022-06-28T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,526,2022-06-28T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,524,2022-06-28T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,525,2022-06-28T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,526,2022-06-28T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,533,2022-06-29T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,529,2022-06-29T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,528,2022-06-29T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,536,2022-06-29T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,545,2022-06-29T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,547,2022-06-29T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,550,2022-06-29T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,543,2022-06-29T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,542,2022-06-29T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,537,2022-06-29T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,542,2022-06-29T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,536,2022-06-29T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,523,2022-06-29T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,524,2022-06-29T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,520,2022-06-29T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,520,2022-06-29T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,524,2022-06-29T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,521,2022-06-29T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,523,2022-06-29T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,528,2022-06-29T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,534,2022-06-29T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,532,2022-06-29T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,537,2022-06-29T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,532,2022-06-29T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,537,2022-06-30T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,540,2022-06-30T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,546,2022-06-30T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,545,2022-06-30T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,553,2022-06-30T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,556,2022-06-30T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,558,2022-06-30T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,548,2022-06-30T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,542,2022-06-30T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,536,2022-06-30T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,529,2022-06-30T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,526,2022-06-30T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,518,2022-06-30T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,509,2022-06-30T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,502,2022-06-30T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,504,2022-06-30T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,506,2022-06-30T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,510,2022-06-30T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,518,2022-06-30T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-06-30T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,526,2022-06-30T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,530,2022-06-30T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,532,2022-06-30T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,541,2022-06-30T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,545,2022-07-01T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,546,2022-07-01T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,553,2022-07-01T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,556,2022-07-01T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,562,2022-07-01T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,561,2022-07-01T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,566,2022-07-01T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,566,2022-07-01T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,561,2022-07-01T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,547,2022-07-01T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,544,2022-07-01T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,537,2022-07-01T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,524,2022-07-01T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,522,2022-07-01T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,519,2022-07-01T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-07-01T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-07-01T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,509,2022-07-01T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-01T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,508,2022-07-01T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-01T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,509,2022-07-01T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,508,2022-07-01T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-07-01T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-07-02T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,508,2022-07-02T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-07-02T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,509,2022-07-02T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,508,2022-07-02T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-07-02T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-07-02T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-07-02T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-07-02T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,518,2022-07-02T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,514,2022-07-02T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,510,2022-07-02T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-02T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,517,2022-07-02T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,510,2022-07-02T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,520,2022-07-02T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-07-02T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,511,2022-07-02T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,512,2022-07-02T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,520,2022-07-02T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,518,2022-07-02T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-02T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-07-02T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-02T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,522,2022-07-03T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-03T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,518,2022-07-03T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,522,2022-07-03T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,514,2022-07-03T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-03T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,516,2022-07-03T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,513,2022-07-03T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,362,2022-10-09T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-09T13:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-09T14:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-09T15:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,367,2022-10-09T16:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,364,2022-10-09T17:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,367,2022-10-09T18:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,366,2022-10-09T19:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,362,2022-10-09T20:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,362,2022-10-09T21:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,364,2022-10-09T22:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-09T23:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,362,2022-10-10T00:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-10T01:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,362,2022-10-10T02:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-10T03:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-10T04:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,364,2022-10-10T05:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,363,2022-10-10T06:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,372,2022-10-10T07:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,365,2022-10-10T08:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,366,2022-10-10T09:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,365,2022-10-10T10:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,365,2022-10-10T11:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,375,2022-10-10T12:00:00Z
Moist,2,mqtt.angizehco.com,15,toossab,372,2022-10-10T13:00:00Z
