#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
m,gateway,host,node,owner,value,_time
Moisture,2,mqtt.angizehco.com,1,toossab,428,2022-03-01T01:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.5,2022-03-01T02:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,429,2022-03-01T03:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.5,2022-03-01T04:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,427.3333333,2022-03-01T05:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,429.5,2022-03-01T06:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,428.6666667,2022-03-01T07:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,430.5,2022-03-01T08:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,430,2022-03-01T09:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,429.5,2022-03-01T10:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,430.3333333,2022-03-01T11:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,431,2022-03-01T12:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,430.6666667,2022-03-01T13:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435,2022-03-01T14:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,434.6666667,2022-03-01T15:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,435,2022-03-01T16:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,434.3333333,2022-03-01T17:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,434.5,2022-03-01T18:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432.3333333,2022-03-01T19:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,431,2022-03-01T20:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,431.5,2022-03-01T21:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432.5,2022-03-01T22:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432.5,2022-03-01T23:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432,2022-03-02T00:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,431,2022-03-02T01:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,432,2022-03-02T02:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,433,2022-03-02T03:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,438.3333333,2022-03-02T04:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,440,2022-03-02T05:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,440,2022-03-02T06:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,449,2022-03-02T07:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,410,2022-03-02T08:00:00Z
Moisture,2,mqtt.angizehco.com,1,toossab,410,2022-03-02T09:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,410.5,2022-03-02T10:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,412.5,2022-03-02T11:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,411.5,2022-03-02T12:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,405.6666667,2022-03-02T13:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,407.6666667,2022-03-02T14:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,407.5,2022-03-02T15:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,407.5,2022-03-02T16:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,408,2022-03-02T17:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,408,2022-03-02T18:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,408,2022-03-02T19:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,409,2022-03-02T20:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,405,2022-03-02T21:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,405.5,2022-03-02T22:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,404.5,2022-03-02T23:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,404.5,2022-03-03T00:00:00Z
Moisture,2,mqtt.angizehco.com,11,toossab,404.3333333,2022-03-03T01:00:00Z
