,m,gateway,host,node,owner,value,_time
0,#datatype measurement,tag,tag,tag,tag,double,datetime:RFC3339
4107,Humidity,1,mqtt.angizehco.com,4,toossab,25.4,2022-06-01T22:00:00Z
4108,Humidity,1,mqtt.angizehco.com,4,toossab,24.59,2022-06-01T23:00:00Z
4109,Humidity,1,mqtt.angizehco.com,4,toossab,24.11,2022-06-02T00:00:00Z
4110,Humidity,1,mqtt.angizehco.com,4,toossab,24.3,2022-06-02T01:00:00Z
4111,Humidity,1,mqtt.angizehco.com,4,toossab,26.37,2022-06-02T02:00:00Z
4112,Humidity,1,mqtt.angizehco.com,4,toossab,26.51,2022-06-02T03:00:00Z
4113,Humidity,1,mqtt.angizehco.com,4,toossab,25.05,2022-06-02T04:00:00Z
4114,Humidity,1,mqtt.angizehco.com,4,toossab,25.66,2022-06-02T05:00:00Z
4115,Humidity,1,mqtt.angizehco.com,4,toossab,25.52,2022-06-02T06:00:00Z
4116,Humidity,1,mqtt.angizehco.com,4,toossab,26.42,2022-06-02T07:00:00Z
4117,Humidity,1,mqtt.angizehco.com,4,toossab,26.31,2022-06-02T08:00:00Z
4118,Humidity,1,mqtt.angizehco.com,4,toossab,26.05,2022-06-02T09:00:00Z
4119,Humidity,1,mqtt.angizehco.com,4,toossab,27.47,2022-06-02T10:00:00Z
4120,Humidity,1,mqtt.angizehco.com,4,toossab,23.77,2022-06-02T11:00:00Z
4121,Humidity,1,mqtt.angizehco.com,4,toossab,30.41,2022-06-13T12:00:00Z
4122,Humidity,1,mqtt.angizehco.com,4,toossab,31.39,2022-06-13T13:00:00Z
4123,Humidity,1,mqtt.angizehco.com,4,toossab,31.23,2022-06-13T14:00:00Z
4124,Humidity,1,mqtt.angizehco.com,4,toossab,31.73,2022-06-13T15:00:00Z
4125,Humidity,1,mqtt.angizehco.com,4,toossab,32.51,2022-06-15T10:00:00Z
4126,Humidity,1,mqtt.angizehco.com,4,toossab,31.63,2022-06-15T11:00:00Z
4127,Humidity,1,mqtt.angizehco.com,4,toossab,30.6,2022-06-15T12:00:00Z
4128,Humidity,1,mqtt.angizehco.com,4,toossab,30.47,2022-06-15T13:00:00Z
4129,Humidity,1,mqtt.angizehco.com,4,toossab,32.32,2022-06-15T14:00:00Z
4130,Humidity,1,mqtt.angizehco.com,4,toossab,34.52,2022-06-15T15:00:00Z
4131,Humidity,1,mqtt.angizehco.com,4,toossab,36.18,2022-06-15T16:00:00Z
4132,Humidity,1,mqtt.angizehco.com,4,toossab,36.05,2022-06-15T17:00:00Z
4133,Humidity,1,mqtt.angizehco.com,4,toossab,36.9,2022-06-15T18:00:00Z
4134,Humidity,1,mqtt.angizehco.com,4,toossab,38.46,2022-06-15T19:00:00Z
4135,Humidity,1,mqtt.angizehco.com,4,toossab,37.4,2022-06-15T20:00:00Z
4136,Humidity,1,mqtt.angizehco.com,4,toossab,37.18,2022-06-15T21:00:00Z
4137,Humidity,1,mqtt.angizehco.com,4,toossab,37.5,2022-06-15T22:00:00Z
4138,Humidity,1,mqtt.angizehco.com,4,toossab,36.61,2022-06-15T23:00:00Z
4139,Humidity,1,mqtt.angizehco.com,4,toossab,36.2,2022-06-16T00:00:00Z
4140,Humidity,1,mqtt.angizehco.com,4,toossab,35.69,2022-06-16T01:00:00Z
4141,Humidity,1,mqtt.angizehco.com,4,toossab,35.75,2022-06-16T02:00:00Z
4142,Humidity,1,mqtt.angizehco.com,4,toossab,35.1,2022-06-16T03:00:00Z
4143,Humidity,1,mqtt.angizehco.com,4,toossab,34.15,2022-06-16T04:00:00Z
4144,Humidity,1,mqtt.angizehco.com,4,toossab,31.25,2022-06-16T05:00:00Z
4145,Humidity,1,mqtt.angizehco.com,4,toossab,31.46,2022-06-16T06:00:00Z
4146,Humidity,1,mqtt.angizehco.com,4,toossab,31.4,2022-06-16T07:00:00Z
4147,Humidity,1,mqtt.angizehco.com,4,toossab,30.88,2022-06-16T08:00:00Z
4148,Humidity,1,mqtt.angizehco.com,4,toossab,31.72,2022-06-16T09:00:00Z
4149,Humidity,1,mqtt.angizehco.com,4,toossab,32.12,2022-06-16T10:00:00Z
4150,Humidity,1,mqtt.angizehco.com,4,toossab,32.97,2022-06-16T11:00:00Z
4151,Humidity,1,mqtt.angizehco.com,4,toossab,37.52,2022-06-16T12:00:00Z
4152,Humidity,1,mqtt.angizehco.com,4,toossab,37.42,2022-06-16T13:00:00Z
4153,Humidity,1,mqtt.angizehco.com,4,toossab,36.06,2022-06-16T14:00:00Z
4154,Humidity,1,mqtt.angizehco.com,4,toossab,36.06,2022-06-16T15:00:00Z
4155,Humidity,1,mqtt.angizehco.com,4,toossab,35.9,2022-06-16T16:00:00Z
4156,Humidity,1,mqtt.angizehco.com,4,toossab,35.93,2022-06-16T17:00:00Z
4157,Humidity,1,mqtt.angizehco.com,4,toossab,35.63,2022-06-16T18:00:00Z
4158,Humidity,1,mqtt.angizehco.com,4,toossab,36.48,2022-06-16T19:00:00Z
4159,Humidity,1,mqtt.angizehco.com,4,toossab,36,2022-06-16T20:00:00Z
4160,Humidity,1,mqtt.angizehco.com,4,toossab,35.43,2022-06-16T21:00:00Z
4161,Humidity,1,mqtt.angizehco.com,4,toossab,34.17,2022-06-16T22:00:00Z
4162,Humidity,1,mqtt.angizehco.com,4,toossab,34.21,2022-06-16T23:00:00Z
4163,Humidity,1,mqtt.angizehco.com,4,toossab,34.08,2022-06-17T00:00:00Z
4164,Humidity,1,mqtt.angizehco.com,4,toossab,34.23,2022-06-17T01:00:00Z
4165,Humidity,1,mqtt.angizehco.com,4,toossab,33.8,2022-06-17T02:00:00Z
4166,Humidity,1,mqtt.angizehco.com,4,toossab,34.34,2022-06-17T03:00:00Z
4167,Humidity,1,mqtt.angizehco.com,4,toossab,34.41,2022-06-17T04:00:00Z
4168,Humidity,1,mqtt.angizehco.com,4,toossab,34.67,2022-06-17T05:00:00Z
4169,Humidity,1,mqtt.angizehco.com,4,toossab,33.95,2022-06-17T06:00:00Z
4170,Humidity,1,mqtt.angizehco.com,4,toossab,33.01,2022-06-17T07:00:00Z
4171,Humidity,1,mqtt.angizehco.com,4,toossab,34.06,2022-06-17T08:00:00Z
4172,Humidity,1,mqtt.angizehco.com,4,toossab,33.8,2022-06-17T09:00:00Z
4173,Humidity,1,mqtt.angizehco.com,4,toossab,32.8,2022-06-17T10:00:00Z
4174,Humidity,1,mqtt.angizehco.com,4,toossab,32.92,2022-06-17T11:00:00Z
4175,Humidity,1,mqtt.angizehco.com,4,toossab,33.45,2022-06-17T12:00:00Z
4176,Humidity,1,mqtt.angizehco.com,4,toossab,34.17,2022-06-17T13:00:00Z
4177,Humidity,1,mqtt.angizehco.com,4,toossab,31.58,2022-06-17T14:00:00Z
4178,Humidity,1,mqtt.angizehco.com,4,toossab,32.71,2022-06-17T15:00:00Z
4179,Humidity,1,mqtt.angizehco.com,4,toossab,34.56,2022-06-17T16:00:00Z
4180,Humidity,1,mqtt.angizehco.com,4,toossab,34.41,2022-06-17T17:00:00Z
4181,Humidity,1,mqtt.angizehco.com,4,toossab,33.47,2022-06-17T18:00:00Z
4182,Humidity,1,mqtt.angizehco.com,4,toossab,33.37,2022-06-17T19:00:00Z
4183,Humidity,1,mqtt.angizehco.com,4,toossab,32.6,2022-06-17T20:00:00Z
4184,Humidity,1,mqtt.angizehco.com,4,toossab,32.83,2022-06-17T21:00:00Z
4185,Humidity,1,mqtt.angizehco.com,4,toossab,33.25,2022-06-17T22:00:00Z
4186,Humidity,1,mqtt.angizehco.com,4,toossab,32.68,2022-06-17T23:00:00Z
4187,Humidity,1,mqtt.angizehco.com,4,toossab,33,2022-06-18T00:00:00Z
4188,Humidity,1,mqtt.angizehco.com,4,toossab,33.59,2022-06-18T01:00:00Z
4189,Humidity,1,mqtt.angizehco.com,4,toossab,33.27,2022-06-18T02:00:00Z
4190,Humidity,1,mqtt.angizehco.com,4,toossab,34.19,2022-06-18T03:00:00Z
4191,Humidity,1,mqtt.angizehco.com,4,toossab,31.49,2022-06-18T04:00:00Z
4192,Humidity,1,mqtt.angizehco.com,4,toossab,28.12,2022-06-18T05:00:00Z
4193,Humidity,1,mqtt.angizehco.com,4,toossab,26.83,2022-06-18T06:00:00Z
4194,Humidity,1,mqtt.angizehco.com,4,toossab,26.59,2022-06-18T07:00:00Z
4195,Humidity,1,mqtt.angizehco.com,4,toossab,30.74,2022-06-18T08:00:00Z
4196,Humidity,1,mqtt.angizehco.com,4,toossab,26.91,2022-06-18T09:00:00Z
4197,Humidity,1,mqtt.angizehco.com,4,toossab,27.28,2022-06-18T10:00:00Z
4198,Humidity,1,mqtt.angizehco.com,4,toossab,26.21,2022-06-18T11:00:00Z
4199,Humidity,1,mqtt.angizehco.com,4,toossab,22.7,2022-06-18T12:00:00Z
4200,Humidity,1,mqtt.angizehco.com,4,toossab,27.5,2022-06-19T05:00:00Z
4201,Humidity,1,mqtt.angizehco.com,4,toossab,43.15,2022-06-19T06:00:00Z
4202,Humidity,1,mqtt.angizehco.com,4,toossab,64.01,2022-06-19T07:00:00Z
4203,Humidity,1,mqtt.angizehco.com,4,toossab,52.48,2022-06-19T08:00:00Z
4204,Humidity,1,mqtt.angizehco.com,4,toossab,60.38,2022-06-19T09:00:00Z
4205,Humidity,1,mqtt.angizehco.com,4,toossab,38.39,2022-06-19T10:00:00Z
4206,Humidity,1,mqtt.angizehco.com,4,toossab,34.75,2022-06-19T11:00:00Z
4207,Humidity,1,mqtt.angizehco.com,4,toossab,43.11,2022-06-19T12:00:00Z
4208,Humidity,1,mqtt.angizehco.com,4,toossab,43.43,2022-06-19T13:00:00Z
4209,Humidity,1,mqtt.angizehco.com,4,toossab,42.65,2022-06-19T14:00:00Z
4210,Humidity,1,mqtt.angizehco.com,4,toossab,32.98,2022-06-19T15:00:00Z
4211,Humidity,1,mqtt.angizehco.com,4,toossab,46.83,2022-06-19T16:00:00Z
4212,Humidity,1,mqtt.angizehco.com,4,toossab,34.35,2022-06-19T17:00:00Z
4213,Humidity,1,mqtt.angizehco.com,4,toossab,68.76,2022-06-19T18:00:00Z
4214,Humidity,1,mqtt.angizehco.com,4,toossab,60.04,2022-06-19T19:00:00Z
4215,Humidity,1,mqtt.angizehco.com,4,toossab,65.97,2022-06-19T20:00:00Z
4216,Humidity,1,mqtt.angizehco.com,4,toossab,38.6,2022-06-19T21:00:00Z
4217,Humidity,1,mqtt.angizehco.com,4,toossab,39.44,2022-06-19T22:00:00Z
4218,Humidity,1,mqtt.angizehco.com,4,toossab,49.45,2022-06-19T23:00:00Z
4219,Humidity,1,mqtt.angizehco.com,4,toossab,60.82,2022-06-20T00:00:00Z
4220,Humidity,1,mqtt.angizehco.com,4,toossab,53,2022-06-20T01:00:00Z
4221,Humidity,1,mqtt.angizehco.com,4,toossab,56.29,2022-06-20T02:00:00Z
4222,Humidity,1,mqtt.angizehco.com,4,toossab,66.59,2022-06-20T03:00:00Z
4223,Humidity,1,mqtt.angizehco.com,4,toossab,68.28,2022-06-20T04:00:00Z
4224,Humidity,1,mqtt.angizehco.com,4,toossab,69.43,2022-06-20T05:00:00Z
4225,Humidity,1,mqtt.angizehco.com,4,toossab,62.22,2022-06-20T06:00:00Z
4226,Humidity,1,mqtt.angizehco.com,4,toossab,51.83,2022-06-20T07:00:00Z
4227,Humidity,1,mqtt.angizehco.com,4,toossab,63.67,2022-06-20T08:00:00Z
4228,Humidity,1,mqtt.angizehco.com,4,toossab,56.32,2022-06-20T09:00:00Z
4229,Humidity,1,mqtt.angizehco.com,4,toossab,34.23,2022-06-20T10:00:00Z
4230,Humidity,1,mqtt.angizehco.com,4,toossab,33.03,2022-06-20T11:00:00Z
4231,Humidity,1,mqtt.angizehco.com,4,toossab,48.93,2022-06-20T12:00:00Z
4232,Humidity,1,mqtt.angizehco.com,4,toossab,48.29,2022-06-20T13:00:00Z
4233,Humidity,1,mqtt.angizehco.com,4,toossab,78.32,2022-06-20T14:00:00Z
4234,Humidity,1,mqtt.angizehco.com,4,toossab,34.95,2022-06-20T15:00:00Z
4235,Humidity,1,mqtt.angizehco.com,4,toossab,36.86,2022-06-20T16:00:00Z
4236,Humidity,1,mqtt.angizehco.com,4,toossab,72,2022-06-20T17:00:00Z
4237,Humidity,1,mqtt.angizehco.com,4,toossab,55.41,2022-06-20T18:00:00Z
4238,Humidity,1,mqtt.angizehco.com,4,toossab,63.55,2022-06-20T19:00:00Z
4239,Humidity,1,mqtt.angizehco.com,4,toossab,62.77,2022-06-20T20:00:00Z
4240,Humidity,1,mqtt.angizehco.com,4,toossab,54.45,2022-06-20T21:00:00Z
4241,Humidity,1,mqtt.angizehco.com,4,toossab,60.62,2022-06-20T22:00:00Z
4242,Humidity,1,mqtt.angizehco.com,4,toossab,36.63,2022-06-20T23:00:00Z
4243,Humidity,1,mqtt.angizehco.com,4,toossab,47.53,2022-06-21T00:00:00Z
4244,Humidity,1,mqtt.angizehco.com,4,toossab,51.74,2022-06-21T01:00:00Z
4245,Humidity,1,mqtt.angizehco.com,4,toossab,56.31,2022-06-21T02:00:00Z
4246,Humidity,1,mqtt.angizehco.com,4,toossab,66.9,2022-06-21T03:00:00Z
4247,Humidity,1,mqtt.angizehco.com,4,toossab,56.88,2022-06-21T04:00:00Z
4248,Humidity,1,mqtt.angizehco.com,4,toossab,55.53,2022-06-21T05:00:00Z
4249,Humidity,1,mqtt.angizehco.com,4,toossab,55.14,2022-06-21T06:00:00Z
4250,Humidity,1,mqtt.angizehco.com,4,toossab,32.75,2022-06-21T07:00:00Z
4251,Humidity,1,mqtt.angizehco.com,4,toossab,40.85,2022-06-21T08:00:00Z
4252,Humidity,1,mqtt.angizehco.com,4,toossab,56.79,2022-06-21T09:00:00Z
4253,Humidity,1,mqtt.angizehco.com,4,toossab,52.34,2022-06-21T10:00:00Z
4254,Humidity,1,mqtt.angizehco.com,4,toossab,44.93,2022-06-21T11:00:00Z
4255,Humidity,1,mqtt.angizehco.com,4,toossab,49.09,2022-06-21T12:00:00Z
4256,Humidity,1,mqtt.angizehco.com,4,toossab,53.86,2022-06-21T13:00:00Z
4257,Humidity,1,mqtt.angizehco.com,4,toossab,43.91,2022-06-21T14:00:00Z
4258,Humidity,1,mqtt.angizehco.com,4,toossab,47.01,2022-06-21T15:00:00Z
4259,Humidity,1,mqtt.angizehco.com,4,toossab,53.06,2022-06-21T16:00:00Z
4260,Humidity,1,mqtt.angizehco.com,4,toossab,35.75,2022-06-21T17:00:00Z
4261,Humidity,1,mqtt.angizehco.com,4,toossab,59.12,2022-06-21T18:00:00Z
4262,Humidity,1,mqtt.angizehco.com,4,toossab,57.67,2022-06-21T19:00:00Z
4263,Humidity,1,mqtt.angizehco.com,4,toossab,46.55,2022-06-21T20:00:00Z
4264,Humidity,1,mqtt.angizehco.com,4,toossab,77.16,2022-06-21T21:00:00Z
4265,Humidity,1,mqtt.angizehco.com,4,toossab,80.76,2022-06-21T22:00:00Z
4266,Humidity,1,mqtt.angizehco.com,4,toossab,64.7,2022-06-21T23:00:00Z
4267,Humidity,1,mqtt.angizehco.com,4,toossab,66.1,2022-06-22T00:00:00Z
4268,Humidity,1,mqtt.angizehco.com,4,toossab,70.81,2022-06-22T01:00:00Z
4269,Humidity,1,mqtt.angizehco.com,4,toossab,67.05,2022-06-22T02:00:00Z
4270,Humidity,1,mqtt.angizehco.com,4,toossab,48.5,2022-06-22T03:00:00Z
4271,Humidity,1,mqtt.angizehco.com,4,toossab,40.64,2022-06-22T04:00:00Z
4272,Humidity,1,mqtt.angizehco.com,4,toossab,42.89,2022-06-22T05:00:00Z
4273,Humidity,1,mqtt.angizehco.com,4,toossab,42.73,2022-06-22T06:00:00Z
4274,Humidity,1,mqtt.angizehco.com,4,toossab,39.27,2022-06-22T07:00:00Z
4275,Humidity,1,mqtt.angizehco.com,4,toossab,27.13,2022-06-22T08:00:00Z
4276,Humidity,1,mqtt.angizehco.com,4,toossab,26.65,2022-06-22T09:00:00Z
4277,Humidity,1,mqtt.angizehco.com,4,toossab,22.9,2022-06-22T10:00:00Z
4278,Humidity,1,mqtt.angizehco.com,4,toossab,22.19,2022-06-22T11:00:00Z
4279,Humidity,1,mqtt.angizehco.com,4,toossab,21.27,2022-06-22T12:00:00Z
4280,Humidity,1,mqtt.angizehco.com,4,toossab,21.41,2022-06-22T13:00:00Z
4281,Humidity,1,mqtt.angizehco.com,4,toossab,21.85,2022-06-22T14:00:00Z
4282,Humidity,1,mqtt.angizehco.com,4,toossab,21.96,2022-06-22T15:00:00Z
4283,Humidity,1,mqtt.angizehco.com,4,toossab,21.8,2022-06-22T16:00:00Z
4284,Humidity,1,mqtt.angizehco.com,4,toossab,21.87,2022-06-22T17:00:00Z
4285,Humidity,1,mqtt.angizehco.com,4,toossab,22.12,2022-06-22T18:00:00Z
4286,Humidity,1,mqtt.angizehco.com,4,toossab,22.86,2022-06-22T19:00:00Z
4287,Humidity,1,mqtt.angizehco.com,4,toossab,22.97,2022-06-22T20:00:00Z
4288,Humidity,1,mqtt.angizehco.com,4,toossab,22.25,2022-06-22T21:00:00Z
4289,Humidity,1,mqtt.angizehco.com,4,toossab,21.37,2022-06-22T22:00:00Z
4290,Humidity,1,mqtt.angizehco.com,4,toossab,21.6,2022-06-22T23:00:00Z
4291,Humidity,1,mqtt.angizehco.com,4,toossab,20.41,2022-06-23T00:00:00Z
4292,Humidity,1,mqtt.angizehco.com,4,toossab,20.6,2022-06-23T01:00:00Z
4293,Humidity,1,mqtt.angizehco.com,4,toossab,21.09,2022-06-23T02:00:00Z
4294,Humidity,1,mqtt.angizehco.com,4,toossab,22.05,2022-06-23T03:00:00Z
4295,Humidity,1,mqtt.angizehco.com,4,toossab,22.27,2022-06-23T04:00:00Z
4296,Humidity,1,mqtt.angizehco.com,4,toossab,32.84,2022-06-25T10:00:00Z
4297,Humidity,1,mqtt.angizehco.com,4,toossab,28.74,2022-06-25T11:00:00Z
4298,Humidity,1,mqtt.angizehco.com,4,toossab,23.3,2022-06-25T12:00:00Z
4299,Humidity,1,mqtt.angizehco.com,4,toossab,23.12,2022-06-25T13:00:00Z
4300,Humidity,1,mqtt.angizehco.com,4,toossab,27.03,2022-06-27T07:00:00Z
4301,Humidity,1,mqtt.angizehco.com,4,toossab,27.19,2022-06-27T10:00:00Z
4302,Humidity,1,mqtt.angizehco.com,4,toossab,30.17,2022-06-28T06:00:00Z
4303,Humidity,1,mqtt.angizehco.com,4,toossab,30.15,2022-06-28T07:00:00Z
4304,Humidity,1,mqtt.angizehco.com,4,toossab,18.78,2022-07-09T10:00:00Z
4305,Humidity,1,mqtt.angizehco.com,4,toossab,27.39,2022-07-09T11:00:00Z
4306,Humidity,1,mqtt.angizehco.com,4,toossab,37.48,2022-07-12T06:00:00Z
4307,Humidity,1,mqtt.angizehco.com,4,toossab,42.27,2022-07-12T07:00:00Z
4308,Humidity,1,mqtt.angizehco.com,4,toossab,40.19,2022-07-12T08:00:00Z
4309,Humidity,1,mqtt.angizehco.com,4,toossab,39.65,2022-07-12T09:00:00Z
4310,Humidity,1,mqtt.angizehco.com,4,toossab,40.01,2022-07-12T10:00:00Z
4311,Humidity,1,mqtt.angizehco.com,4,toossab,40.79,2022-07-12T11:00:00Z
4312,Humidity,1,mqtt.angizehco.com,4,toossab,40.57,2022-07-12T12:00:00Z
4313,Humidity,1,mqtt.angizehco.com,4,toossab,34.95,2022-07-12T13:00:00Z
4314,Humidity,1,mqtt.angizehco.com,4,toossab,34.73,2022-07-12T14:00:00Z
4315,Humidity,1,mqtt.angizehco.com,4,toossab,35.59,2022-07-12T15:00:00Z
4316,Humidity,1,mqtt.angizehco.com,4,toossab,37.31,2022-07-12T16:00:00Z
4317,Humidity,1,mqtt.angizehco.com,4,toossab,31.15,2022-07-12T17:00:00Z
4318,Humidity,1,mqtt.angizehco.com,4,toossab,31.22,2022-07-12T18:00:00Z
4319,Humidity,1,mqtt.angizehco.com,4,toossab,33.49,2022-07-12T19:00:00Z
4320,Humidity,1,mqtt.angizehco.com,4,toossab,37.69,2022-07-12T20:00:00Z
4321,Humidity,1,mqtt.angizehco.com,4,toossab,67.65,2022-07-12T21:00:00Z
4322,Humidity,1,mqtt.angizehco.com,4,toossab,33.52,2022-07-12T22:00:00Z
4323,Humidity,1,mqtt.angizehco.com,4,toossab,34.69,2022-07-12T23:00:00Z
4324,Humidity,1,mqtt.angizehco.com,4,toossab,35.32,2022-07-13T00:00:00Z
4325,Humidity,1,mqtt.angizehco.com,4,toossab,51.75,2022-07-13T01:00:00Z
4326,Humidity,1,mqtt.angizehco.com,4,toossab,46.43,2022-07-13T02:00:00Z
4327,Humidity,1,mqtt.angizehco.com,4,toossab,50.82,2022-07-13T03:00:00Z
4328,Humidity,1,mqtt.angizehco.com,4,toossab,32.99,2022-07-13T04:00:00Z
4329,Humidity,1,mqtt.angizehco.com,4,toossab,44.67,2022-07-13T05:00:00Z
4330,Humidity,1,mqtt.angizehco.com,4,toossab,33.55,2022-07-13T06:00:00Z
4331,Humidity,1,mqtt.angizehco.com,4,toossab,22.54,2022-07-13T07:00:00Z
4332,Humidity,1,mqtt.angizehco.com,4,toossab,27,2022-07-13T08:00:00Z
4333,Humidity,1,mqtt.angizehco.com,4,toossab,26.29,2022-07-13T09:00:00Z
4334,Humidity,1,mqtt.angizehco.com,4,toossab,24.31,2022-07-13T10:00:00Z
4335,Humidity,1,mqtt.angizehco.com,4,toossab,17.98,2022-07-13T11:00:00Z
4336,Humidity,1,mqtt.angizehco.com,4,toossab,20.21,2022-07-13T12:00:00Z
4337,Humidity,1,mqtt.angizehco.com,4,toossab,20.25,2022-07-13T13:00:00Z
4338,Humidity,1,mqtt.angizehco.com,4,toossab,23.79,2022-07-13T14:00:00Z
4339,Humidity,1,mqtt.angizehco.com,4,toossab,21.7,2022-07-13T15:00:00Z
4340,Humidity,1,mqtt.angizehco.com,4,toossab,20.74,2022-07-13T16:00:00Z
4341,Humidity,1,mqtt.angizehco.com,4,toossab,20.75,2022-07-13T17:00:00Z
4342,Humidity,1,mqtt.angizehco.com,4,toossab,21.05,2022-07-13T18:00:00Z
4343,Humidity,1,mqtt.angizehco.com,4,toossab,20.36,2022-07-13T19:00:00Z
4344,Humidity,1,mqtt.angizehco.com,4,toossab,20.84,2022-07-13T20:00:00Z
4345,Humidity,1,mqtt.angizehco.com,4,toossab,20.81,2022-07-13T21:00:00Z
4346,Humidity,1,mqtt.angizehco.com,4,toossab,20.67,2022-07-13T22:00:00Z
4347,Humidity,1,mqtt.angizehco.com,4,toossab,20.45,2022-07-13T23:00:00Z
4348,Humidity,1,mqtt.angizehco.com,4,toossab,20.43,2022-07-14T00:00:00Z
4349,Humidity,1,mqtt.angizehco.com,4,toossab,21.06,2022-07-14T01:00:00Z
4350,Humidity,1,mqtt.angizehco.com,4,toossab,21.02,2022-07-14T02:00:00Z
4351,Humidity,1,mqtt.angizehco.com,4,toossab,21.72,2022-07-14T03:00:00Z
4352,Humidity,1,mqtt.angizehco.com,4,toossab,20.35,2022-07-14T04:00:00Z
4353,Humidity,1,mqtt.angizehco.com,4,toossab,19.25,2022-07-14T05:00:00Z
4354,Humidity,1,mqtt.angizehco.com,4,toossab,16.57,2022-07-14T06:00:00Z
4355,Humidity,1,mqtt.angizehco.com,4,toossab,18.26,2022-07-14T07:00:00Z
4356,Humidity,1,mqtt.angizehco.com,4,toossab,17.1,2022-07-14T08:00:00Z
4357,Humidity,1,mqtt.angizehco.com,4,toossab,17.85,2022-07-14T09:00:00Z
4358,Humidity,1,mqtt.angizehco.com,4,toossab,17.48,2022-07-14T10:00:00Z
4359,Humidity,1,mqtt.angizehco.com,4,toossab,17.61,2022-07-14T11:00:00Z
4360,Humidity,1,mqtt.angizehco.com,4,toossab,17.63,2022-07-14T12:00:00Z
4361,Humidity,1,mqtt.angizehco.com,4,toossab,18.14,2022-07-14T13:00:00Z
4362,Humidity,1,mqtt.angizehco.com,4,toossab,18.38,2022-07-14T14:00:00Z
4363,Humidity,1,mqtt.angizehco.com,4,toossab,17.8,2022-07-14T15:00:00Z
4364,Humidity,1,mqtt.angizehco.com,4,toossab,17.65,2022-07-14T16:00:00Z
4365,Humidity,1,mqtt.angizehco.com,4,toossab,18.15,2022-07-14T17:00:00Z
4366,Humidity,1,mqtt.angizehco.com,4,toossab,18.68,2022-07-14T18:00:00Z
4367,Humidity,1,mqtt.angizehco.com,4,toossab,18.32,2022-07-14T19:00:00Z
4368,Humidity,1,mqtt.angizehco.com,4,toossab,18.64,2022-07-14T20:00:00Z
4369,Humidity,1,mqtt.angizehco.com,4,toossab,18.68,2022-07-14T21:00:00Z
4370,Humidity,1,mqtt.angizehco.com,4,toossab,18.74,2022-07-14T22:00:00Z
4371,Humidity,1,mqtt.angizehco.com,4,toossab,18.59,2022-07-14T23:00:00Z
4372,Humidity,1,mqtt.angizehco.com,4,toossab,19.04,2022-07-15T00:00:00Z
4373,Humidity,1,mqtt.angizehco.com,4,toossab,19.63,2022-07-15T01:00:00Z
4374,Humidity,1,mqtt.angizehco.com,4,toossab,19.3,2022-07-15T02:00:00Z
4375,Humidity,1,mqtt.angizehco.com,4,toossab,19.11,2022-07-15T03:00:00Z
4376,Humidity,1,mqtt.angizehco.com,4,toossab,18.94,2022-07-15T04:00:00Z
4377,Humidity,1,mqtt.angizehco.com,4,toossab,19.11,2022-07-15T05:00:00Z
4378,Humidity,1,mqtt.angizehco.com,4,toossab,18.34,2022-07-15T06:00:00Z
4379,Humidity,1,mqtt.angizehco.com,4,toossab,16.88,2022-07-15T07:00:00Z
4380,Humidity,1,mqtt.angizehco.com,4,toossab,14.96,2022-07-15T08:00:00Z
4381,Humidity,1,mqtt.angizehco.com,4,toossab,14.37,2022-07-15T09:00:00Z
4382,Humidity,1,mqtt.angizehco.com,4,toossab,14.67,2022-07-15T10:00:00Z
4383,Humidity,1,mqtt.angizehco.com,4,toossab,16.85,2022-07-15T11:00:00Z
4384,Humidity,1,mqtt.angizehco.com,4,toossab,16.85,2022-07-15T12:00:00Z
4385,Humidity,1,mqtt.angizehco.com,4,toossab,15.83,2022-07-15T13:00:00Z
4386,Humidity,1,mqtt.angizehco.com,4,toossab,15.37,2022-07-15T14:00:00Z
4387,Humidity,1,mqtt.angizehco.com,4,toossab,15.54,2022-07-15T15:00:00Z
4388,Humidity,1,mqtt.angizehco.com,4,toossab,14.91,2022-07-15T16:00:00Z
4389,Humidity,1,mqtt.angizehco.com,4,toossab,14.92,2022-07-15T17:00:00Z
4390,Humidity,1,mqtt.angizehco.com,4,toossab,16.04,2022-07-15T18:00:00Z
4391,Humidity,1,mqtt.angizehco.com,4,toossab,16.68,2022-07-15T19:00:00Z
4392,Humidity,1,mqtt.angizehco.com,4,toossab,16.84,2022-07-15T20:00:00Z
4393,Humidity,1,mqtt.angizehco.com,4,toossab,16.99,2022-07-15T21:00:00Z
4394,Humidity,1,mqtt.angizehco.com,4,toossab,16.97,2022-07-15T22:00:00Z
4395,Humidity,1,mqtt.angizehco.com,4,toossab,16.75,2022-07-15T23:00:00Z
4396,Humidity,1,mqtt.angizehco.com,4,toossab,16.46,2022-07-16T00:00:00Z
4397,Humidity,1,mqtt.angizehco.com,4,toossab,15.81,2022-07-16T01:00:00Z
4398,Humidity,1,mqtt.angizehco.com,4,toossab,16.23,2022-07-16T02:00:00Z
4399,Humidity,1,mqtt.angizehco.com,4,toossab,15.29,2022-07-16T03:00:00Z
4400,Humidity,1,mqtt.angizehco.com,4,toossab,18.04,2022-07-16T04:00:00Z
4401,Humidity,1,mqtt.angizehco.com,4,toossab,18.89,2022-07-16T05:00:00Z
4402,Humidity,1,mqtt.angizehco.com,4,toossab,17.58,2022-07-16T06:00:00Z
